name,latitude,longitude,altitude_km,dist_from_equator,risk_level
2023-085AD,-13.685400994677588,-49.977351816748616,497.5325203758114,13.685400994677588,Medium
2023-085AE,54.78469046944059,147.67508206189348,404.92792070290153,54.78469046944059,High
2023-085AF,0.5276008440749621,-45.59301334514483,442.0075082658546,0.5276008440749621,Low
2023-085AG,28.71302051185007,141.0421379371653,400.23186350729367,28.71302051185007,Medium
2023-085AH,-54.20308148552503,126.09110209276031,413.564609731588,54.20308148552503,High
2023-085AJ,-67.97755403374777,107.24996769575601,537.9880988592934,67.97755403374777,High
2023-085AK,-77.43738485614789,-18.183051586737474,539.4607103313202,77.43738485614789,High
2023-085AL,82.15759498392347,-160.6629142467687,514.5410794730974,82.15759498392347,High
2023-085AM,-81.85286005779425,70.95764642564714,421.4040793404749,81.85286005779425,High
2023-085AN,-76.06855361636764,-11.045937199231334,408.28795777581166,76.06855361636764,High
2023-085AP,60.89220998194823,149.99294379926692,416.0036421208348,60.89220998194823,High
2023-085AQ,-38.524142080309865,130.60602050178895,405.4734613230782,38.524142080309865,Medium
2023-085AR,-54.6370557848171,126.25511121356475,414.9171679098774,54.6370557848171,High
2023-085AS,38.38393542052111,-57.50401889874699,498.853436412242,38.38393542052111,Medium
NUSANTARA TIGA (SATRIA),0.04413550272839101,146.0462498558619,35793.7368626396,0.04413550272839101,Low
SHIYAN-25 (SY-25),-6.3818541531643165,82.57905075631145,268.18176218251824,6.3818541531643165,Low
STARLINK-5850,-29.30596406024466,53.146656537993486,566.1844461740463,29.30596406024466,Medium
STARLINK-5845,-25.138011225550805,166.12026500590036,564.473447352365,25.138011225550805,Medium
STARLINK-5839,-34.728363930334815,148.52198552414973,568.0630246327818,34.728363930334815,Medium
STARLINK-5860,-41.206843273068436,127.20526952526171,570.6937712933651,41.206843273068436,Medium
STARLINK-5865,10.658927783039992,-152.40410520504156,558.1567344068498,10.658927783039992,Medium
STARLINK-5881,41.57841412134787,-93.03114183008026,562.703037084757,41.57841412134787,Medium
STARLINK-6237,-17.689097539141518,176.23083308471482,562.2636383936988,17.689097539141518,Medium
STARLINK-6353,39.995243438686586,-100.65118306023199,562.0314109368975,39.995243438686586,Medium
STARLINK-6223,43.12462604194614,-77.0124092203774,562.9721951030617,43.12462604194614,Medium
STARLINK-6217,32.60557525438235,-121.0606275791124,560.6821296863804,32.60557525438235,Medium
STARLINK-6211,-43.11257734054499,102.98825819450393,571.5199154936975,43.11257734054499,Medium
STARLINK-6227,-39.908733918742314,79.4222486830125,570.2662833428782,39.908733918742314,Medium
STARLINK-5869,24.949436514829657,-14.028581048179428,559.4349292841603,24.949436514829657,Medium
STARLINK-5536,18.250732553559274,-17.93109505850641,558.8398067267709,18.250732553559274,Medium
STARLINK-5832,1.3446784772836626,14.18739279599615,558.8389153628223,1.3446784772836626,Low
STARLINK-5822,-13.781316765337309,-179.0712874804367,560.7687300648181,13.781316765337309,Medium
STARLINK-5830,-32.48513495976737,59.10640095449291,567.4540946397323,32.48513495976737,Medium
STARLINK-5827,13.515858471640039,0.8190436835141849,558.8032202933815,13.515858471640039,Medium
STARLINK-5824,-1.5363046385949506,-165.59393223039433,558.8014572504543,1.5363046385949506,Low
STARLINK-5844,-11.001951377377798,27.54734303547496,560.380559632651,11.001951377377798,Medium
STARLINK-5821,-43.03948501808266,88.00569978166817,571.6664325250579,43.03948501808266,Medium
STARLINK-5828,6.733429024363288,-3.730857968768765,558.4153903623326,6.733429024363288,Low
STARLINK-5834,-28.550963902151505,38.83317998176164,566.0671944950067,28.550963902151505,Medium
STARLINK-5843,-9.684433545155283,13.925584772512478,560.6387894451643,9.684433545155283,Low
STARLINK-5838,2.624277729024158,0.6805594869339959,558.7017011486674,2.624277729024158,Low
STARLINK-5773,-22.708260079449506,42.04180084825195,564.0749197772352,22.708260079449506,Medium
STARLINK-5542,-39.92703511446156,120.01999798234137,570.2813050336093,39.92703511446156,Medium
STARLINK-6155,-17.623440239658436,23.215680217747284,562.7886943592872,17.623440239658436,Medium
STARLINK-6194,-42.378530419450925,79.94339647136407,570.6022276581116,42.378530419450925,Medium
STARLINK-6246,-21.44059085721231,28.15383710200551,563.7315629788867,21.44059085721231,Medium
STARLINK-6245,-25.959753908199566,151.8629278453952,565.0076094282613,25.959753908199566,Medium
STARLINK-6243,-37.278031252818,57.587748254088076,569.3917036034183,37.278031252818,Medium
STARLINK-6184,-14.66267209368383,166.88913036241297,561.3709086615665,14.66267209368383,Medium
STARLINK-6248,-35.27967168702542,134.19929352519534,568.4923373363409,35.27967168702542,Medium
STARLINK-6253,13.83371884602632,-161.78438908800783,558.26320707712,13.83371884602632,Medium
STARLINK-6240,-18.623530881627627,162.04378344848053,562.6350289322212,18.623530881627627,Medium
STARLINK-6232,28.663301523916388,-141.410028538397,559.9498107512461,28.663301523916388,Medium
STARLINK-6247,-6.624995513043647,175.94774171130786,559.7347787732972,6.624995513043647,Low
STARLINK-6251,37.396425768241585,-122.50199172375672,561.7308709333922,37.396425768241585,Medium
STARLINK-6257,5.735709997080365,-170.83361608582837,558.1499090017932,5.735709997080365,Low
STARLINK-6259,37.71807919231726,-52.80100994082061,561.8559756203512,37.71807919231726,Medium
STARLINK-6254,39.53617657393234,-115.46010804648859,562.1311038108026,39.53617657393234,Medium
STARLINK-6262,42.55793573286105,-75.48169371090613,563.0617012979374,42.55793573286105,Medium
STARLINK-6225,43.065347377456554,-91.813888489247,562.9955639196356,43.065347377456554,Medium
STARLINK-6229,29.127133916582675,-33.73481677697582,560.1215490189531,29.127133916582675,Medium
STARLINK-6235,25.75636265299289,-28.26319250880618,559.4757186499352,25.75636265299289,Medium
STARLINK-6132,7.53185782411212,11.623157929295287,558.3215077118183,7.53185782411212,Low
STARLINK-6111,26.73358604664519,35.932811694091484,559.8232368023204,26.73358604664519,Medium
STARLINK-6130,19.427917665107664,25.56532295265853,558.81140452662,19.427917665107664,Medium
STARLINK-6097,30.115244514900088,41.63932611950697,560.2796227107152,30.115244514900088,Medium
STARLINK-6118,41.84388895774208,76.08025155026334,562.7288431717209,41.84388895774208,Medium
STARLINK-6131,20.3923334043837,159.83102247077048,559.0560071095686,20.3923334043837,Medium
STARLINK-6099,38.3907257989192,61.0466712012356,562.066613568601,38.3907257989192,Medium
STARLINK-6139,36.64558160156161,130.7703332550321,561.6638542957103,36.64558160156161,Medium
STARLINK-6134,36.0043019380403,54.19231826782977,561.3357350531832,36.0043019380403,Medium
STARLINK-6140,-3.738851201568182,-172.9065651000561,559.3120003147448,3.738851201568182,Low
STARLINK-6141,42.94346346147436,100.39620647984451,563.2046609964593,42.94346346147436,Medium
STARLINK-6142,16.595664842440474,164.64214766853132,558.223138153579,16.595664842440474,Medium
STARLINK-6125,4.501720191905667,178.31309948549034,558.5539285348383,4.501720191905667,Low
STARLINK-6085,-22.27535518003441,-151.06626818039038,562.7180214995428,22.27535518003441,Medium
STARLINK-6129,27.646802917123896,149.260294437478,559.8792774082345,27.646802917123896,Medium
STARLINK-6148,-27.00221918001053,-144.07651831503657,565.4029674462997,27.00221918001053,Medium
STARLINK-6151,23.275152619068663,150.80502671929142,532.8832721609257,23.275152619068663,Medium
STARLINK-6150,-38.519617839422466,-118.96428892314331,569.5943960935986,38.519617839422466,Medium
STARLINK-6147,-19.72738916088467,-154.47953082347618,563.0539898262559,19.72738916088467,Medium
STARLINK-6152,-38.843808481545175,-56.33587093242888,569.6823545684722,38.843808481545175,Medium
STARLINK-6149,-42.81780038139731,-95.94933299421223,571.5812678971215,42.81780038139731,Medium
STARLINK-6154,-30.808675316505546,-36.690034563940046,566.6143531995986,30.808675316505546,Medium
STARLINK-6146,-42.914537646392745,-79.60654499740154,571.6179135616312,42.914537646392745,Medium
STARLINK-6100,18.570087076257902,11.447715373536708,558.6012433590682,18.570087076257902,Medium
STARLINK-6167,-42.092817081640376,-71.56019406739289,571.156021212641,42.092817081640376,Medium
STARLINK-6165,-16.463953227507606,-15.632271323274928,561.912115955806,16.463953227507606,Medium
STARLINK-6163,-36.58253658201657,-49.49572232283195,568.9892825801003,36.58253658201657,Medium
STARLINK-6170,-31.875912408771555,-50.892725186731234,567.0291653770331,31.875912408771555,Medium
STARLINK-6172,-20.278321170266185,-20.45476508380577,562.9761185766006,20.278321170266185,Medium
STARLINK-6162,-17.772552089699175,-29.40152389301324,562.4997790324617,17.772552089699175,Medium
STARLINK-6128,3.8697024867176326,6.802160180952749,558.4729971955855,3.8697024867176326,Low
STARLINK-6143,29.36758654705955,27.28473317659508,560.3383762084006,29.36758654705955,Medium
STARLINK-6133,-21.594883779013575,-34.368738814175686,563.5126844841441,21.594883779013575,Medium
STARLINK-6127,42.37292193793292,93.67929698304253,562.8972248908167,42.37292193793292,Medium
STARLINK-6112,-9.893924981475111,-20.16171268339985,560.3859441282395,9.893924981475111,Low
STARLINK-5347,35.37175559696319,39.57952218043417,561.4221468282205,35.37175559696319,Medium
STARLINK-5336,-5.846264202050361,-15.724428127032365,559.7371282712447,5.846264202050361,Low
STARLINK-5355,42.61990422905043,69.20939724747153,562.9757896872367,42.61990422905043,Medium
STARLINK-5357,39.41870575468685,109.03291994230985,562.3071058535307,39.41870575468685,Medium
STARLINK-5361,28.43400717386527,134.92326527855735,560.0402211164304,28.43400717386527,Medium
STARLINK-5358,17.476726081691623,150.53561691160567,558.9487196786703,17.476726081691623,Medium
STARLINK-5150,43.03996326735139,85.57582751651739,563.0595001604115,43.03996326735139,Medium
STARLINK-5768,-14.9652510007151,-173.40390981772677,561.7807441745495,14.9652510007151,Medium
STARLINK-5791,9.537176617410806,159.799797807241,558.4196367153787,9.537176617410806,Low
STARLINK-5765,-29.58533031055238,-152.76704040751875,566.4067950692545,29.58533031055238,Medium
STARLINK-5788,-42.658346488776424,-110.8197658040638,571.3584907915906,42.658346488776424,Medium
STARLINK-5778,19.220095869778895,122.28936576819024,558.848332374985,19.220095869778895,Medium
STARLINK-5780,-2.810721428310478,173.08069560479225,559.2464910131496,2.810721428310478,Low
STARLINK-5776,-6.891963273031711,177.468370693186,560.0014854326166,6.891963273031711,Low
STARLINK-6164,5.442042187763562,164.27968711297135,558.507669979556,5.442042187763562,Low
STARLINK-5879,28.602060469876292,12.94307354642405,560.0018959553064,28.602060469876292,Medium
STARLINK-6106,-26.218116381764847,-158.33033404827566,565.2042070488307,26.218116381764847,Medium
STARLINK-6108,-37.118337223384245,-63.99868898530972,569.0283459463676,37.118337223384245,Medium
STARLINK-6137,-42.34447676919438,-86.52118574036315,570.9648632659747,42.34447676919438,Medium
METEOR-M2 3,46.29526471255248,88.02058048070911,816.1450720088553,46.29526471255248,Medium
STRATOSAT-TK 1 (RS52S),-54.0861351169719,75.38887044085332,465.57537309405905,54.0861351169719,High
2023-091C,-0.3507086826451095,-100.912115529592,505.11373468857886,0.3507086826451095,Low
2023-091D,20.50039457079804,81.77783853378888,524.2448077759499,20.50039457079804,Medium
2023-091E,21.504106700653004,81.98103786305047,523.1750245279071,21.504106700653004,Medium
2023-091F,19.223244236960255,81.60721441791735,525.0359047375631,19.223244236960255,Medium
UMKA 1 (RS40S),59.05526740960657,90.50180798033547,536.8904665258567,59.05526740960657,High
2023-091H,-32.5143367888994,74.21136654273678,525.8473714518298,32.5143367888994,Medium
2023-091J,-60.786185048261316,61.81250093339243,562.7777145382452,60.786185048261316,High
CUBEBEL 2 (EU11S),-48.46032424390845,-92.50412437134524,520.691415500526,48.46032424390845,Medium
SITRO-AIS 5 (KATYS),35.32795817379486,-106.01486670222859,506.61674491108573,35.32795817379486,Medium
ZORKIY-2M 1,68.52697362713018,97.58870339771276,539.275258980793,68.52697362713018,High
CUBESX-HSE 3 (RS42S),-34.84569750562262,74.86970373329275,520.484623492043,34.84569750562262,Medium
2023-091P,-9.218519807371083,75.62381696044828,542.3380751270059,9.218519807371083,Low
MONITOR-3 (RS58S),68.44926066037918,-120.1162628990741,521.5810962072619,68.44926066037918,High
2023-091R,-22.24089729382671,72.80237068856684,550.063458854801,22.24089729382671,Medium
MONITOR-4 (RS57S),82.43701865774328,175.55495403971207,525.9619951144699,82.43701865774328,High
2023-091T,-13.71103475961055,76.43599719787325,534.0157885365057,13.71103475961055,Medium
MONITOR-2 (RS39S),62.55879531821594,92.78849610279526,539.9299060635582,62.55879531821594,High
2023-091V,61.217459761679024,96.03419376199845,507.32063046954613,61.217459761679024,High
CSTP 1.2 (STC 1.2),-67.67617610891483,-80.34058816143047,515.7293665325561,67.67617610891483,High
SVYATOBOR 1 (RS60S),-61.775000718197056,65.87954829192084,531.8764333698623,61.775000718197056,High
HORS 1,-75.67001278742607,48.84227742401795,533.9653654864172,75.67001278742607,High
VIZARD-METEO (RS38S),19.332392669591336,84.65244716168226,502.98424660798224,19.332392669591336,Medium
NANOZOND 1 (RS49S),-27.689347193752628,81.92873349304354,469.79996146044135,27.689347193752628,Medium
POLYTECH-UNIVERSE 3 (R*),62.75242296494257,92.45415259328631,540.4027856289314,62.75242296494257,High
SITRO-AIS 6 (CHIRKIN),73.55724181355457,105.92288272469236,524.8737154075072,73.55724181355457,High
SITRO-AIS 8 (ANOKHIN),-66.80770907157934,61.927738798778734,527.8280228652093,66.80770907157934,High
SITRO-AIS 7 (FARTUSHNIY),-13.343643895475223,-98.90490031430511,504.10595834923436,13.343643895475223,Medium
AVION KALUGA 650,53.3281524484956,88.85208530103166,535.4836282360227,53.3281524484956,High
HORS 2,38.20407878340109,-104.75709175180724,505.27328633987054,38.20407878340109,Medium
A-SEANSAT-PG1,77.48955443043221,118.30626892101019,511.2567310242791,77.48955443043221,High
SITRO-AIS 10 (BURDAEV),-14.935157038063393,-95.79668714222464,493.7806544278968,14.935157038063393,Medium
2023-091AL,-26.404746048769276,-92.84384448362579,489.04852690853625,26.404746048769276,Medium
SITRO-AIS 9 (SHCHUKIN),-67.04021165093627,63.949584260854,516.9462675594889,67.04021165093627,High
CSTP 1.1 (STC 1.1),61.261676726163316,92.24775105236242,538.4557591589262,61.261676726163316,High
UTMN 2 (RS27S),-60.678225486714744,-85.12260482507578,518.3591100571839,60.678225486714744,High
SITRO-AIS 12 (SMIRENNIY),-13.90456353282679,-95.74573103926853,493.97064696289436,13.90456353282679,Medium
ARCCUBE 1 (RS25S),2.006407958497316,88.28008000081995,433.9238931627637,2.006407958497316,Low
2023-091AS,25.38784018122689,-99.21443168621096,474.9755072046659,25.38784018122689,Medium
SITRO-AIS 11 (SHEFFER),-62.88732329014855,67.53178362361861,514.3370831434122,62.88732329014855,High
H2SAT (HEINRICH HERTZ),0.018203630251862654,63.082731189602356,35787.51660240712,0.018203630251862654,Low
SYRACUSE 4B,-0.025040946365155393,-6.595847011823381,35787.39944167593,0.025040946365155393,Low
KUZGTU 1 (RS47S),70.3845740064241,-122.0366991359568,519.0321568894904,70.3845740064241,High
STARLINK-5525,-36.6075769731456,-8.396871553459343,569.1262907188857,36.6075769731456,Medium
STARLINK-5520,-42.131178367281414,13.880771286612577,571.6539237093682,42.131178367281414,Medium
STARLINK-5880,-11.764894365935225,106.1377156098991,560.8333318361223,11.764894365935225,Medium
STARLINK-5875,-43.1602418761052,29.995430448756203,571.3256041518085,43.1602418761052,Medium
STARLINK-5870,-33.357449495340745,74.47087995542176,567.7124598651048,33.357449495340745,Medium
STARLINK-5519,-40.40665818365492,53.899910226544044,570.5654907986735,40.40665818365492,Medium
STARLINK-5983,-23.415202754447783,91.51222708231299,564.2473211781106,23.415202754447783,Medium
STARLINK-6294,-42.80383637112015,38.15441509882039,571.7077596468507,42.80383637112015,Medium
STARLINK-6350,16.723193042399455,137.5520952134262,558.4018654033514,16.723193042399455,Medium
STARLINK-5996,0.501693168345962,119.46111511237551,558.8358935218254,0.501693168345962,Low
STARLINK-6230,27.746394238565088,152.94682274301704,559.7286608741351,27.746394238565088,Medium
STARLINK-6233,4.602772808473475,123.8346913817356,558.5823422116811,4.602772808473475,Low
STARLINK-6250,40.842873800157584,-174.04732544362415,562.3631527643149,40.842873800157584,Medium
STARLINK-5840,-13.053840750023877,-47.235695319821836,561.14608456372,13.053840750023877,Medium
STARLINK-5872,-16.986203326712317,-42.55724311216268,562.2070566633088,16.986203326712317,Medium
STARLINK-5866,11.48078153846834,-73.9677705432988,558.2731978801764,11.48078153846834,Medium
STARLINK-6368,-24.494888443051995,-32.52723067185345,564.7045901494989,24.494888443051995,Medium
STARLINK-6360,19.350959187442758,-83.424983705956,558.8042906399075,19.350959187442758,Medium
STARLINK-6315,0.5775400544809011,-74.25693187953168,558.667649019565,0.5775400544809011,Low
STARLINK-6365,-0.8160763903918801,-60.633502693475776,558.9866280906382,0.8160763903918801,Low
STARLINK-6334,-26.803824884384195,-41.148673581713126,565.4594916556625,26.803824884384195,Medium
STARLINK-6330,-28.00230285745325,-27.063004304636852,565.8454605321311,28.00230285745325,Medium
STARLINK-6351,-43.15628753473534,15.079707168476007,571.646631215536,43.15628753473534,Medium
STARLINK-6349,-11.681073316612112,-60.94655416118383,560.7857711734521,11.681073316612112,Medium
STARLINK-6306,-23.289738001350603,-46.40638477010911,564.2988291830218,23.289738001350603,Medium
STARLINK-6346,-15.659644452013024,-56.307951211104324,561.8699809821331,15.659644452013024,Medium
STARLINK-5610,-41.84889478264595,-1.0745834475006741,571.0555586974257,41.84889478264595,Medium
STARLINK-5587,-36.026696426095015,-22.936419524604926,568.9250931627238,36.026696426095015,Medium
STARLINK-5049,23.39661786024707,133.31066651446224,558.9469686327615,23.39661786024707,Medium
STARLINK-5039,-42.94257684089664,23.224124183011025,571.6678375538332,42.94257684089664,Medium
STARLINK-5514,-38.95525934118137,46.52485216323386,569.8982880534612,38.95525934118137,Medium
STARLINK-5517,-33.97509159830677,60.062096519479816,567.9765125310183,33.97509159830677,Medium
STARLINK-5488,-0.4473414515330963,105.44490644521757,558.9166470906184,0.4473414515330963,Low
STARLINK-5513,-24.19277917230347,77.38505233501098,564.4468112208381,24.19277917230347,Medium
STARLINK-5511,26.967797860005412,138.6804147146502,559.6253175827053,26.967797860005412,Medium
STARLINK-5516,-20.494691098931973,82.50577381479125,563.2284326380488,20.494691098931973,Medium
STARLINK-5490,40.46246615202001,171.18522672914887,562.2073059048548,40.46246615202001,Medium
STARLINK-5481,36.16040677282116,156.97865661592505,561.2151206722308,36.16040677282116,Medium
STARLINK-5512,8.351057719979288,-83.46495945827105,558.3347670916987,8.351057719979288,Low
STARLINK-5503,15.812452851364437,123.44131046666634,558.9293870767127,15.812452851364437,Medium
STARLINK-5476,43.16044048606562,-164.90730442672276,562.8509826335229,43.16044048606562,Medium
STARLINK-5026,33.795435247356465,-119.91457088747585,561.2323251849783,33.795435247356465,Medium
STARLINK-5485,33.13108957676067,-105.47264136810101,560.8344272244087,33.13108957676067,Medium
STARLINK-5504,41.91416644188905,178.92252511793208,562.7191634959452,41.91416644188905,Medium
STARLINK-5509,30.021270449351743,-99.427923609219,560.2240981303187,30.021270449351743,Medium
STARLINK-5858,20.21968325792272,-97.55913574575337,558.8558533205771,20.21968325792272,Medium
STARLINK-5890,12.389575285071215,-88.01360246292609,558.353271148895,12.389575285071215,Medium
HULIANWANG JISHU SHIYAN*,81.83782120549844,-158.73965006782194,1117.886668430335,81.83782120549844,High
HULIANWANG JISHU SHIYAN*,60.72452420407118,-10.053499014959678,1109.5170301478488,60.72452420407118,High
STARLINK-30198,16.718074190519662,113.34941586404126,558.799439898588,16.718074190519662,Medium
STARLINK-30239,4.638455681902091,127.02965013342154,558.6580594184951,4.638455681902091,Low
STARLINK-30210,-11.681826882635514,-64.54151703601856,526.746048993514,11.681826882635514,Medium
STARLINK-30235,-30.23742795875936,170.2946329798228,566.4555409852666,30.23742795875936,Medium
STARLINK-30238,43.00678599181972,43.824071558073726,535.7983400918143,43.00678599181972,Medium
STARLINK-30234,41.017063829741545,45.460275297898015,495.4430558215139,41.017063829741545,Medium
STARLINK-30241,39.204283297750194,6.729930147731312,525.5879721107245,39.204283297750194,Medium
STARLINK-30199,42.785753059577104,24.729604591499914,428.0885722855099,42.785753059577104,Medium
STARLINK-30236,-36.63410378553372,-100.78268412359418,568.9618522786845,36.63410378553372,Medium
STARLINK-30201,-27.662082665245645,-82.34143176435563,565.6611561549962,27.662082665245645,Medium
STARLINK-30233,-16.59191706526386,-66.9458062373411,562.1138482796645,16.59191706526386,Medium
STARLINK-30232,31.912499821904095,86.24561043423343,538.5346710629589,31.912499821904095,Medium
STARLINK-30211,-41.8358358319683,-154.4979348059039,388.1543880374869,41.8358358319683,Medium
STARLINK-30177,-42.85876151800522,-150.72059043628553,542.3931883660196,42.85876151800522,Medium
STARLINK-30200,40.43884034364837,11.642001527407173,527.0447262163494,40.43884034364837,Medium
STARLINK-30209,-40.357999393805486,-167.44606311873918,544.1789771366019,40.357999393805486,Medium
STARLINK-30194,-39.6665033865593,171.81192847497888,465.4486949421928,39.6665033865593,Medium
STARLINK-30163,-40.899865493374755,-129.35603782387366,512.7878091966548,40.899865493374755,Medium
STARLINK-30184,17.893826048819474,-54.24222292825875,558.5853546520077,17.893826048819474,Medium
STARLINK-30175,-42.25011312910464,-128.1450891296649,542.0937121774086,42.25011312910464,Medium
STARLINK-6290,22.442780938219318,131.6603010994671,559.0804530102355,22.442780938219318,Medium
STARLINK-6138,-13.712072942683188,172.74348610902996,561.434454679258,13.712072942683188,Medium
STARLINK-6212,10.851891146477294,145.95730103172266,558.6245849951123,10.851891146477294,Medium
STARLINK-6234,6.7163226079927085,150.52098827877214,558.5859686740276,6.7163226079927085,Low
STARLINK-5831,-1.4998033007332325,159.30542217379667,559.1009004694606,1.4998033007332325,Low
STARLINK-5585,-5.6033297677012435,163.6966616991575,559.6210976153527,5.6033297677012435,Low
STARLINK-5589,-25.0885973818433,-172.43018055074688,564.6032104102424,25.0885973818433,Medium
STARLINK-6316,-42.603165118084334,-101.23104604959394,571.301427680448,42.603165118084334,Medium
STARLINK-6320,42.44880143877299,54.33007561149522,562.8793051981381,42.44880143877299,Medium
STARLINK-6322,-34.72491573749995,-154.77597169821735,568.0514293625811,34.72491573749995,Medium
STARLINK-6374,-42.40321073323158,-125.61752458331449,571.1965596761986,42.40321073323158,Medium
STARLINK-6332,-28.552082638057737,-166.9282890226914,565.7753046264963,28.552082638057737,Medium
STARLINK-6321,-22.32333095340837,-48.605919639439065,563.779436963852,22.32333095340837,Medium
STARLINK-6377,-37.83632833241517,-78.48502401799973,569.3412486631091,37.83632833241517,Medium
STARLINK-6375,34.77829700212868,24.92040556979271,561.3305170528536,34.77829700212868,Medium
STARLINK-6379,-29.35064244797793,-59.45860577100994,566.3206379799589,29.35064244797793,Medium
STARLINK-6380,1.650566847161284,-20.968570562390806,558.603125289264,1.650566847161284,Low
STARLINK-6373,-10.64430508898706,-34.247255240716534,560.8803982623535,10.64430508898706,Medium
STARLINK-6359,43.1046422109674,70.64153303323543,563.1219415832979,43.1046422109674,Medium
STARLINK-6378,17.778872848935357,-2.7904188646799497,558.5705838707725,17.778872848935357,Medium
STARLINK-6372,35.17569100173781,108.25960962835588,561.3625020291338,35.17569100173781,Medium
STARLINK-6376,39.82327310454564,94.24806741148892,562.431230732009,39.82327310454564,Medium
STARLINK-6362,42.114133774828694,39.498922657336834,563.089740699823,42.114133774828694,Medium
STARLINK-6331,32.28244290961545,114.61890354927245,560.8446977830351,32.28244290961545,Medium
STARLINK-6297,38.44206324908335,87.01374331927029,562.0734925987223,38.44206324908335,Medium
STARLINK-6324,25.69135044576468,126.07701588488946,559.8809794293248,25.69135044576468,Medium
STARLINK-6293,11.694725014217816,131.9664428647895,558.4178324608444,11.694725014217816,Medium
STARLINK-6276,42.80261771744845,63.943320544073,563.1764561562705,42.80261771744845,Medium
STARLINK-6355,7.6448324732746675,136.4763358923832,558.4306432329779,7.6448324732746675,Low
STARLINK-5600,33.27672643434277,100.3953137810544,560.9265017047811,33.27672643434277,Medium
STARLINK-6299,-12.831879920894941,158.69199990844362,561.1460619410578,12.831879920894941,Medium
STARLINK-6347,40.40833265675778,79.64951201966264,562.6699173091815,40.40833265675778,Medium
STARLINK-6348,-34.07372342657104,-169.29695450609074,567.8346732877168,34.07372342657104,Medium
STARLINK-6340,-4.684487534590349,149.6784524025114,559.6847585800984,4.684487534590349,Low
STARLINK-6343,-40.82080785694697,-148.4087977820256,570.5003720253882,40.82080785694697,Medium
STARLINK-6356,-24.29145667319519,173.35854223677242,564.0734677615321,24.29145667319519,Medium
STARLINK-6338,-42.172125780228804,-140.49760919739418,571.1746071538093,42.172125780228804,Medium
STARLINK-5007,-30.092608569100236,-73.8118055976545,566.2459237973078,30.092608569100236,Medium
STARLINK-6174,-38.3702541465332,-93.19435641881648,569.805330704471,38.3702541465332,Medium
STARLINK-6215,-20.29829186416624,-71.93951303352573,563.0902126629246,20.29829186416624,Medium
STARLINK-6218,-23.176477248970624,-62.82802604229409,563.8823705107518,23.176477248970624,Medium
STARLINK-6168,-42.77023593904884,-116.10678476603202,571.4221231050919,42.77023593904884,Medium
STARLINK-5353,0.6860117781219714,-35.02556826290958,558.8142389175583,0.6860117781219714,Low
STARLINK-6032,-40.32849901886576,-100.44477404284564,570.4494662305584,40.32849901886576,Medium
STARLINK-5975,27.938531175952548,-1.4270108010647018,559.8159068639407,27.938531175952548,Medium
STARLINK-6370,41.87338425965446,71.931529152533,562.8664972724554,41.87338425965446,Medium
STARLINK-6369,-42.82128361722651,-147.34869158854931,571.2893600107425,42.82128361722651,Medium
STARLINK-6363,4.835839960295459,-30.592834502754673,558.4492029065647,4.835839960295459,Low
STARLINK-6367,36.85114946927308,17.152943282418356,562.2443177069365,36.85114946927308,Medium
STARLINK-6358,24.416063059527787,-6.8907621438499636,559.5834370217588,24.416063059527787,Medium
STARLINK-6364,-41.0804199266654,-129.95527881224533,570.6484344589409,41.0804199266654,Medium
STARLINK-6361,34.11525982222738,10.364275083541518,561.1075283902013,34.11525982222738,Medium
STARLINK-6366,-39.325527137442386,-122.49547383131318,569.6713161702897,39.325527137442386,Medium
STARLINK-6371,30.92750147832719,92.0571428946594,560.5934570079411,30.92750147832719,Medium
STARLING 4,73.60367143282433,95.33881602103041,573.3320134554571,73.60367143282433,High
STARLING 2,73.11514855775862,96.55082880058863,571.6788904482278,73.11514855775862,High
STARLING 1,78.00133176113,78.70289435592375,565.2274512371032,78.00133176113,High
STARLING 3,-61.45061882061598,147.79617008684048,571.0328001958765,61.45061882061598,High
LEMUR-2-MANO,53.99235213490491,126.64579924618366,486.05545643458936,53.99235213490491,High
LEMUR-2-DEVERILL-M-T,5.529712616266605,-43.407846330709326,498.88247011493684,5.529712616266605,Low
LEO 3,80.15045138059104,-140.0055115553885,1030.9872646280119,80.15045138059104,High
TIANMU-1 07,74.11741435469848,103.13420015784035,501.7258896524977,74.11741435469848,High
TIANMU-1 08,-69.46277914051105,-83.77106329807907,517.9500368859834,69.46277914051105,High
TIANMU-1 09,19.58510223061287,-106.65142618170486,489.2567773746362,19.58510223061287,Medium
TIANMU-1 10,-20.888039468516727,73.80995070745281,504.12294962722876,20.888039468516727,Medium
STARLINK-30240,2.5579737237907647,154.87249744513096,558.7403514162046,2.5579737237907647,Low
STARLINK-30192,-9.785064125493632,168.14515721341616,560.2532210759999,9.785064125493632,Low
STARLINK-30195,-21.516808892059014,-177.61695327283275,563.5921877474865,21.516808892059014,Medium
STARLINK-30207,20.73458696717605,-12.020546300425588,559.0145781511279,20.73458696717605,Medium
STARLINK-30205,-43.056394213501775,-117.50477500028211,571.4941747880694,43.056394213501775,Medium
STARLINK-30222,-25.867010141287334,-53.871331761146784,564.9165266399016,25.867010141287334,Medium
STARLINK-30172,-41.50581699043273,-93.33528668309204,570.9370046000695,41.50581699043273,Medium
STARLINK-30214,43.07255571040664,62.45517424540196,563.3314652795734,43.07255571040664,Medium
